"Date" "Time" "Idem" "Iwind" "GBdem" "GBwind"
"382" 2007-11-19 21:00:00 5115.9855 0.371865 45766.5 0.420293
"383" 2007-11-19 22:00:00 4663.079 0.358355 41391.5 0.408944
"384" 2007-11-19 23:00:00 4293.0785 0.349251 37021.5 0.39533
"385" 2007-11-20 00:00:00 3807.9415 0.340779 36317.5 0.379614
"386" 2007-11-20 01:00:00 3524.5715 0.332175 35905.5 0.363379
"387" 2007-11-20 02:00:00 3338.8305 0.321214 35043.5 0.341699
"388" 2007-11-20 03:00:00 3260.2 0.298426 33958 0.315831
"389" 2007-11-20 04:00:00 3234.806 0.272401 32864 0.292301
"390" 2007-11-20 05:00:00 3268.85 0.248422 33754 0.268841
"391" 2007-11-20 06:00:00 3671.7775 0.228569 39104.5 0.252353
"392" 2007-11-20 07:00:00 4577.3065 0.214326 46206 0.240259
"393" 2007-11-20 08:00:00 4994.015 0.206272 47908.5 0.23091
"394" 2007-11-20 09:00:00 5237.399 0.200426 48954.5 0.216418
"395" 2007-11-20 10:00:00 5274.8185 0.191597 49391 0.201653
"396" 2007-11-20 11:00:00 5307.664 0.187114 49878 0.198022
"397" 2007-11-20 12:00:00 5350.7135 0.19016 50204.5 0.202828
"398" 2007-11-20 13:00:00 5229.821 0.193039 50161.5 0.214892
"399" 2007-11-20 14:00:00 5245.915 0.195686 50235.5 0.230347
"400" 2007-11-20 15:00:00 5332.7285 0.200354 51240.5 0.245142
"401" 2007-11-20 16:00:00 5689.079 0.201816 55335 0.264275
"402" 2007-11-20 17:00:00 6230.2705 0.198153 56521.5 0.28063
"403" 2007-11-20 18:00:00 6048.664 0.190479 54866.5 0.29212
"404" 2007-11-20 19:00:00 5890.2045 0.181103 52558.5 0.30017
"405" 2007-11-20 20:00:00 5620.421 0.172035 49992.5 0.307628
"406" 2007-11-20 21:00:00 5250.137 0.155641 45850.5 0.312439
"407" 2007-11-20 22:00:00 4774.6955 0.137913 41674.5 0.309774
"408" 2007-11-20 23:00:00 4404.6725 0.128366 37185 0.304392
"409" 2007-11-21 00:00:00 3885.6165 0.129884 36283.5 0.29497
"410" 2007-11-21 01:00:00 3561.7835 0.141937 35738 0.283402
"411" 2007-11-21 02:00:00 3385.892 0.158676 34929 0.266028
"412" 2007-11-21 03:00:00 3319.1795 0.168365 33738.5 0.237423
"413" 2007-11-21 04:00:00 3284.127 0.179676 32576.5 0.213965
"414" 2007-11-21 05:00:00 3318.753 0.1923 33527 0.200225
"415" 2007-11-21 06:00:00 3695.9025 0.201276 38901.5 0.196045
"416" 2007-11-21 07:00:00 4611.7225 0.205957 45774 0.198974
"417" 2007-11-21 08:00:00 5027.0065 0.203759 47002 0.204191
"418" 2007-11-21 09:00:00 5217.9965 0.192126 47688.5 0.208689
"419" 2007-11-21 10:00:00 5254.556 0.177386 47896.5 0.213879
"420" 2007-11-21 11:00:00 5270.563 0.170344 48074 0.223263
"421" 2007-11-21 12:00:00 5296.789 0.17519 48152.5 0.236641
"422" 2007-11-21 13:00:00 5169.25 0.187376 47731.5 0.250289
"423" 2007-11-21 14:00:00 5182.41 0.19662 47793 0.26108
"424" 2007-11-21 15:00:00 5259.574 0.204008 48815.5 0.265715
"425" 2007-11-21 16:00:00 5616.03 0.208247 53819.5 0.265753
"426" 2007-11-21 17:00:00 6169.1295 0.2089 55598.5 0.258222
"427" 2007-11-21 18:00:00 6019.1625 0.210534 53938 0.249776
"428" 2007-11-21 19:00:00 5894.5985 0.219669 51871 0.246816
"429" 2007-11-21 20:00:00 5614.753 0.236839 49037 0.254891
"430" 2007-11-21 21:00:00 5221.947 0.25211 45193.5 0.265271
"431" 2007-11-21 22:00:00 4788.9455 0.263948 41607.5 0.277604
"432" 2007-11-21 23:00:00 4428.4925 0.273378 37180 0.292665
"433" 2007-11-22 00:00:00 3912.6685 0.27947 36251.5 0.308869
"434" 2007-11-22 01:00:00 3602.87 0.280329 35610.5 0.32631
"435" 2007-11-22 02:00:00 3395.889 0.277475 34693.5 0.345733
"436" 2007-11-22 03:00:00 3309.6825 0.282131 33396.5 0.360879
"437" 2007-11-22 04:00:00 3269.5475 0.295609 32385.5 0.380483
"438" 2007-11-22 05:00:00 3321.856 0.319724 33243.5 0.407399
"439" 2007-11-22 06:00:00 3712.0675 0.350656 38735.5 0.437949
"440" 2007-11-22 07:00:00 4619.1175 0.38109 45778 0.468132
"441" 2007-11-22 08:00:00 4994.642 0.403646 47245.5 0.490084
"442" 2007-11-22 09:00:00 5204.2575 0.407053 47780.5 0.503396
"443" 2007-11-22 10:00:00 5226.3005 0.404544 47808.5 0.508282
"444" 2007-11-22 11:00:00 5243.4755 0.404851 47865 0.50764
"445" 2007-11-22 12:00:00 5258.5815 0.414878 47831.5 0.504003
"446" 2007-11-22 13:00:00 5123.221 0.430963 47607.5 0.498663
"447" 2007-11-22 14:00:00 5145.07 0.446871 47785.5 0.493439
"448" 2007-11-22 15:00:00 5223.343 0.464872 48815 0.494358
"449" 2007-11-22 16:00:00 5563.758 0.463596 53706 0.498774
"450" 2007-11-22 17:00:00 6097.27 0.455317 55577.5 0.50277
"451" 2007-11-22 18:00:00 5955.949 0.444217 53947 0.509427
"452" 2007-11-22 19:00:00 5849.231 0.431271 51992 0.516648
"453" 2007-11-22 20:00:00 5559.862 0.413407 49102 0.522947
"454" 2007-11-22 21:00:00 5258.0155 0.396063 45462.5 0.528766
"455" 2007-11-22 22:00:00 4764.531 0.382803 41192 0.533662
"456" 2007-11-22 23:00:00 4433.4165 0.367177 37088 0.533554
"457" 2007-11-23 00:00:00 3950.014 0.351573 36357 0.528803
"458" 2007-11-23 01:00:00 3677.816 0.334671 35764 0.519969
"459" 2007-11-23 02:00:00 3486.661 0.313916 35030 0.504361
"460" 2007-11-23 03:00:00 3374.547 0.299556 34021 0.497264
"461" 2007-11-23 04:00:00 3342.106 0.281737 32956 0.488704
"462" 2007-11-23 05:00:00 3394.178 0.257647 34005 0.476356
"463" 2007-11-23 06:00:00 3800.023 0.2246 39511 0.458699
"464" 2007-11-23 07:00:00 4710.006 0.187853 46562.5 0.43596
"465" 2007-11-23 08:00:00 5154.255 0.152086 48174.5 0.407444
"466" 2007-11-23 09:00:00 5415.3755 0.114804 49177 0.364726
"467" 2007-11-23 10:00:00 5445.602 0.075789 49313.5 0.319597
"468" 2007-11-23 11:00:00 5418.0555 0.047026 49193.5 0.285588
"469" 2007-11-23 12:00:00 5411.2985 0.036988 48831.5 0.265337
"470" 2007-11-23 13:00:00 5237.4145 0.034002 48192.5 0.245937
"471" 2007-11-23 14:00:00 5203.3025 0.033602 47771.5 0.23068
"472" 2007-11-23 15:00:00 5191.491 0.034947 47852.5 0.220478
"473" 2007-11-23 16:00:00 5513.85 0.04814 52877 0.212119
"474" 2007-11-23 17:00:00 6038.827 0.077584 55472.5 0.209804
"475" 2007-11-23 18:00:00 5921.1885 0.11762 54074 0.2211
"476" 2007-11-23 19:00:00 5783.9415 0.169634 51966 0.245631
"477" 2007-11-23 20:00:00 5467.5645 0.234414 48966.5 0.280417
"478" 2007-11-23 21:00:00 5045.258 0.305217 45322 0.320692
"479" 2007-11-23 22:00:00 4647.289 0.37969 42001.5 0.367866
"480" 2007-11-23 23:00:00 4483.959 0.451814 38702.5 0.41853
"481" 2007-11-24 00:00:00 4030.9275 0.514565 37926.5 0.467379
"482" 2007-11-24 01:00:00 3665.5865 0.564929 36918.5 0.512125
"483" 2007-11-24 02:00:00 3400.086 0.596852 35828 0.546518
"484" 2007-11-24 03:00:00 3248.582 0.630651 34742.5 0.579268
"485" 2007-11-24 04:00:00 3155.054 0.654792 33439.5 0.600245
"486" 2007-11-24 05:00:00 3098.2245 0.659779 33066 0.614793
"487" 2007-11-24 06:00:00 3246.2045 0.652548 34872.5 0.62586
"488" 2007-11-24 07:00:00 3596.4315 0.639832 37318.5 0.637372
"489" 2007-11-24 08:00:00 3893.3455 0.622485 40843.5 0.653094
"490" 2007-11-24 09:00:00 4375.4935 0.59204 44237.5 0.668743
"491" 2007-11-24 10:00:00 4644.431 0.565356 45509 0.687
"492" 2007-11-24 11:00:00 4735.887 0.553932 45740 0.711688
"493" 2007-11-24 12:00:00 4760.784 0.56051 45424 0.734422
"494" 2007-11-24 13:00:00 4648.2775 0.572248 44800.5 0.748466
"495" 2007-11-24 14:00:00 4548.6615 0.581489 44224.5 0.757042
"496" 2007-11-24 15:00:00 4562.836 0.592857 44780.5 0.763139
"497" 2007-11-24 16:00:00 5024.72 0.600045 48350 0.765258
"498" 2007-11-24 17:00:00 5589.4355 0.595944 50925 0.759868
"499" 2007-11-24 18:00:00 5485.215 0.58317 49213 0.746985
"500" 2007-11-24 19:00:00 5178.01 0.560695 46667.5 0.731143
"501" 2007-11-24 20:00:00 4906.114 0.53574 44235 0.712915
"502" 2007-11-24 21:00:00 4597.309 0.507775 41106 0.695752
"503" 2007-11-24 22:00:00 4294.362 0.472328 38800 0.674623
"504" 2007-11-24 23:00:00 4238.1515 0.44 36417 0.655281
"505" 2007-11-25 00:00:00 3890.9945 0.418841 35981 0.642344
"506" 2007-11-25 01:00:00 3573.7715 0.408004 34835 0.627109
"507" 2007-11-25 02:00:00 3305.4825 0.398179 33538.5 0.611584
"508" 2007-11-25 03:00:00 3166.3955 0.379731 32148 0.604586
"509" 2007-11-25 04:00:00 3074.475 0.353325 30959 0.593457
"510" 2007-11-25 05:00:00 2998.69 0.32286 30569 0.575823
"511" 2007-11-25 06:00:00 3056.8485 0.298179 31203.5 0.55199
"512" 2007-11-25 07:00:00 3194.6945 0.270453 31932 0.520798
"513" 2007-11-25 08:00:00 3301.8615 0.249615 34364 0.493382
"514" 2007-11-25 09:00:00 3732.9565 0.222919 38180.5 0.45684
"515" 2007-11-25 10:00:00 4155.664 0.184055 40858 0.414913
"516" 2007-11-25 11:00:00 4401.173 0.156842 42225.5 0.388948
"517" 2007-11-25 12:00:00 4625.201 0.144647 42787 0.373499
"518" 2007-11-25 13:00:00 4598.2745 0.134584 42193.5 0.359272
"519" 2007-11-25 14:00:00 4458.4725 0.123056 41850 0.345836
"520" 2007-11-25 15:00:00 4448.291 0.120377 43069.5 0.344155
"521" 2007-11-25 16:00:00 4836.2755 0.129261 48000 0.340548
"522" 2007-11-25 17:00:00 5327.6245 0.141371 49975 0.324448
"523" 2007-11-25 18:00:00 5294.419 0.15226 48661 0.303068
"524" 2007-11-25 19:00:00 5084.54 0.159359 46989.5 0.281856
"525" 2007-11-25 20:00:00 4896.41 0.1584 45082 0.258307
"526" 2007-11-25 21:00:00 4640.217 0.15381 41961 0.231624
"527" 2007-11-25 22:00:00 4293.935 0.143453 38871.5 0.207382
"528" 2007-11-25 23:00:00 4084.291 0.127728 35057 0.192548
"529" 2007-11-26 00:00:00 3686.4085 0.108955 34816.5 0.185992
"530" 2007-11-26 01:00:00 3379.7675 0.091535 34587 0.180453
"531" 2007-11-26 02:00:00 3188.3585 0.079843 33941.5 0.173693
"532" 2007-11-26 03:00:00 3113.4055 0.076405 32775.5 0.165872
"533" 2007-11-26 04:00:00 3103.05 0.07792 31814.5 0.15809
"534" 2007-11-26 05:00:00 3169.845 0.079065 32772.5 0.150104
"535" 2007-11-26 06:00:00 3600.9515 0.080038 38460.5 0.144475
"536" 2007-11-26 07:00:00 4556.1905 0.080995 46015 0.142745
"537" 2007-11-26 08:00:00 4962.075 0.084409 48179 0.140748
"538" 2007-11-26 09:00:00 5178.614 0.080622 49109 0.126584
"539" 2007-11-26 10:00:00 5210.12 0.074286 49385.5 0.107437
"540" 2007-11-26 11:00:00 5254.701 0.074719 49850.5 0.099076
"541" 2007-11-26 12:00:00 5309.604 0.080591 49954.5 0.098301
"542" 2007-11-26 13:00:00 5188.323 0.086133 49675.5 0.10042
"543" 2007-11-26 14:00:00 5207.208 0.089683 49326.5 0.104164
"544" 2007-11-26 15:00:00 5297.989 0.09349 50424.5 0.111272
"545" 2007-11-26 16:00:00 5754.075 0.101161 54945 0.115686
"546" 2007-11-26 17:00:00 6207.4025 0.108923 56406.5 0.114914
"547" 2007-11-26 18:00:00 5984.781 0.114288 54871 0.110409
"548" 2007-11-26 19:00:00 5829.3355 0.116493 52796.5 0.104972
"549" 2007-11-26 20:00:00 5517.5185 0.117223 49927.5 0.09777
"550" 2007-11-26 21:00:00 5193.4775 0.120169 46003.5 0.093521
"551" 2007-11-26 22:00:00 4706.9455 0.117251 41672.5 0.091193
"552" 2007-11-26 23:00:00 4369.4 0.11087 37197.5 0.091408
"553" 2007-11-27 00:00:00 3867.816 0.107351 36469.5 0.096294
"554" 2007-11-27 01:00:00 3553.968 0.110104 35935 0.101709
"555" 2007-11-27 02:00:00 3347.502 0.121124 35163 0.105078
"556" 2007-11-27 03:00:00 3249.146 0.134513 34000.5 0.104772
"557" 2007-11-27 04:00:00 3224.3495 0.151402 32966.5 0.101042
"558" 2007-11-27 05:00:00 3253.682 0.172146 33669 0.094919
"559" 2007-11-27 06:00:00 3675.2695 0.194349 39044 0.088288
"560" 2007-11-27 07:00:00 4612.77 0.213174 46369.5 0.085797
"561" 2007-11-27 08:00:00 4997.1195 0.230139 47990.5 0.09058
"562" 2007-11-27 09:00:00 5165.349 0.249825 48736.5 0.096616
"563" 2007-11-27 10:00:00 5174.7985 0.276771 48961 0.104555
"564" 2007-11-27 11:00:00 5187.9335 0.308841 49253.5 0.118641
"565" 2007-11-27 12:00:00 5214.566 0.342733 49303.5 0.139726
"566" 2007-11-27 13:00:00 5072.3085 0.372054 49263.5 0.163707
"567" 2007-11-27 14:00:00 5115.902 0.391093 49256.5 0.188351
"568" 2007-11-27 15:00:00 5236.1635 0.401763 50155.5 0.217318
"569" 2007-11-27 16:00:00 5682.9435 0.392029 54964.5 0.253542
"570" 2007-11-27 17:00:00 6099.2015 0.365462 56072.5 0.289623
"571" 2007-11-27 18:00:00 5885.9605 0.334683 54460 0.32088
"572" 2007-11-27 19:00:00 5754.8365 0.301556 52379.5 0.34436
"573" 2007-11-27 20:00:00 5481.8395 0.26846 49536 0.360681
"574" 2007-11-27 21:00:00 5160.012 0.24226 45599 0.368707
"575" 2007-11-27 22:00:00 4674.703 0.223422 41150 0.368448
"576" 2007-11-27 23:00:00 4342.8805 0.213806 36693 0.358129
"577" 2007-11-28 00:00:00 3839.926 0.214787 36041 0.33934
"578" 2007-11-28 01:00:00 3519.3885 0.227183 35417.5 0.318787
"579" 2007-11-28 02:00:00 3329.602 0.25119 34580 0.301734
"580" 2007-11-28 03:00:00 3238.9115 0.263025 33125.5 0.285829
"581" 2007-11-28 04:00:00 3193.185 0.271214 32155 0.275156
"582" 2007-11-28 05:00:00 3226.6865 0.28042 33047.5 0.273261
"583" 2007-11-28 06:00:00 3604.1495 0.285274 38618 0.280008
"584" 2007-11-28 07:00:00 4517.937 0.282174 45749 0.293772
"585" 2007-11-28 08:00:00 5010.475 0.277403 47201 0.313031
"586" 2007-11-28 09:00:00 5186.112 0.289987 47919.5 0.351018
"587" 2007-11-28 10:00:00 5229.995 0.311293 48077 0.404081
"588" 2007-11-28 11:00:00 5206.398 0.346301 48419 0.45346
"589" 2007-11-28 12:00:00 5173.519 0.379628 48600 0.489956
"590" 2007-11-28 13:00:00 5032.0245 0.410996 48471 0.511806
"591" 2007-11-28 14:00:00 5037.816 0.444659 48726.5 0.522814
"592" 2007-11-28 15:00:00 5138.856 0.442928 49927 0.509406
"593" 2007-11-28 16:00:00 5551.2635 0.421892 54582 0.489652
"594" 2007-11-28 17:00:00 6011.7415 0.411453 55883.5 0.47246
"595" 2007-11-28 18:00:00 5836.3465 0.418453 53929 0.451157
"596" 2007-11-28 19:00:00 5738.262 0.428378 51694.5 0.429303
"597" 2007-11-28 20:00:00 5474.9625 0.432743 49166.5 0.420301
"598" 2007-11-28 21:00:00 5105.411 0.435049 45315.5 0.438311
"599" 2007-11-28 22:00:00 4649.495 0.433888 41075.5 0.453326
"600" 2007-11-28 23:00:00 4307.0725 0.43199 36895 0.445287
"601" 2007-11-29 00:00:00 3814.731 0.436277 36077 0.422802
"602" 2007-11-29 01:00:00 3524.685 0.436544 35359.5 0.403376
"603" 2007-11-29 02:00:00 3324.64 0.423121 34332.5 0.40047
"604" 2007-11-29 03:00:00 3245.759 0.400036 33044 0.41182
"605" 2007-11-29 04:00:00 3221.388 0.382355 31946 0.434478
"606" 2007-11-29 05:00:00 3289.783 0.354381 32817.5 0.465033
"607" 2007-11-29 06:00:00 3704.0265 0.31476 38319.5 0.491752
"608" 2007-11-29 07:00:00 4664.181 0.277336 45953 0.510354
"609" 2007-11-29 08:00:00 5042.7875 0.251082 47311 0.52045
"610" 2007-11-29 09:00:00 5225.537 0.218558 47648.5 0.517026
"611" 2007-11-29 10:00:00 5265.327 0.196269 47667 0.519511
"612" 2007-11-29 11:00:00 5254.9275 0.196193 47646.5 0.528385
"613" 2007-11-29 12:00:00 5274.401 0.217599 47528 0.536019
"614" 2007-11-29 13:00:00 5105.584 0.241168 47291.5 0.536639
"615" 2007-11-29 14:00:00 5143.201 0.264956 47393.5 0.508645
"616" 2007-11-29 15:00:00 5320.9435 0.293732 47987.5 0.452864
"617" 2007-11-29 16:00:00 5752.619 0.337005 53449.5 0.39401
"618" 2007-11-29 17:00:00 6073.86 0.388898 55393.5 0.343204
"619" 2007-11-29 18:00:00 5859.177 0.445204 54205 0.310613
"620" 2007-11-29 19:00:00 5749.186 0.499674 52474.5 0.304665
"621" 2007-11-29 20:00:00 5460.061 0.546942 49731.5 0.312321
"622" 2007-11-29 21:00:00 5134.072 0.583557 46191.5 0.330447
"623" 2007-11-29 22:00:00 4622.052 0.613159 41638 0.361357
"624" 2007-11-29 23:00:00 4289.906 0.636034 37543 0.398698
"625" 2007-11-30 00:00:00 3737.571 0.647856 36522.5 0.436744
"626" 2007-11-30 01:00:00 3394.153 0.647323 35767.5 0.472501
"627" 2007-11-30 02:00:00 3186.045 0.640864 34890 0.504328
"628" 2007-11-30 03:00:00 3082.246 0.622506 33525.5 0.524786
"629" 2007-11-30 04:00:00 3067.849 0.596118 32247 0.541191
"630" 2007-11-30 05:00:00 3105.988 0.56114 32967 0.554635
"631" 2007-11-30 06:00:00 3529.161 0.524598 38297 0.557164
"632" 2007-11-30 07:00:00 4432.993 0.495223 45512.5 0.549159
"633" 2007-11-30 08:00:00 4908.291 0.476422 47331 0.53146
"634" 2007-11-30 09:00:00 5141.1215 0.441318 47865.5 0.507055
"635" 2007-11-30 10:00:00 5231.035 0.405416 47734.5 0.478623
"636" 2007-11-30 11:00:00 5243.386 0.384686 47907 0.463482
"637" 2007-11-30 12:00:00 5246.204 0.374056 47789.5 0.454754
"638" 2007-11-30 13:00:00 5115.535 0.35683 47348 0.452458
"639" 2007-11-30 14:00:00 5121.014 0.338984 47355.5 0.459401
"640" 2007-11-30 15:00:00 5197.331 0.345373 48333.5 0.468797
"641" 2007-11-30 16:00:00 5504.2235 0.359799 52775 0.462478
"642" 2007-11-30 17:00:00 5825.2535 0.384723 53744.5 0.462823
"643" 2007-11-30 18:00:00 5710.0185 0.439297 51900.5 0.465749
"644" 2007-11-30 19:00:00 5567.1585 0.507708 49217.5 0.4748
"645" 2007-11-30 20:00:00 5288.588 0.561799 46203.5 0.491728
"646" 2007-11-30 21:00:00 4903.01 0.58405 42955 0.520267
"647" 2007-11-30 22:00:00 4482.801 0.58987 39638.5 0.551733
"648" 2007-11-30 23:00:00 4369.434 0.598166 36409.5 0.571215
"649" 2007-12-01 00:00:00 3946.686 0.615611 35766.5 0.579459
"650" 2007-12-01 01:00:00 3584.762 0.640549 34659.5 0.586045
"651" 2007-12-01 02:00:00 3323.183 0.659386 33148.5 0.598288
"652" 2007-12-01 03:00:00 3183.614 0.687329 31708.5 0.628536
"653" 2007-12-01 04:00:00 3106.297 0.71774 30427.5 0.654993
"654" 2007-12-01 05:00:00 3040.319 0.74111 30315 0.676396
"655" 2007-12-01 06:00:00 3162.367 0.755748 32475 0.694698
"656" 2007-12-01 07:00:00 3513.7405 0.762627 35401.5 0.705662
"657" 2007-12-01 08:00:00 3819.7965 0.771041 38428.5 0.708235
"658" 2007-12-01 09:00:00 4264.811 0.776679 41207.5 0.705667
"659" 2007-12-01 10:00:00 4544.991 0.781558 41909.5 0.712477
"660" 2007-12-01 11:00:00 4636.596 0.782156 41820.5 0.724507
"661" 2007-12-01 12:00:00 4702.296 0.781655 41529.5 0.733589
"662" 2007-12-01 13:00:00 4630.193 0.781292 41048.5 0.739329
"663" 2007-12-01 14:00:00 4565.938 0.778866 40810 0.743295
"664" 2007-12-01 15:00:00 4644.2425 0.779502 41928 0.740069
"665" 2007-12-01 16:00:00 5084.022 0.781202 46490.5 0.731472
"666" 2007-12-01 17:00:00 5547.474 0.786428 48933 0.719584
"667" 2007-12-01 18:00:00 5447.925 0.786198 47511.5 0.710345
"668" 2007-12-01 19:00:00 5148.6835 0.779186 45476.5 0.706798
"669" 2007-12-01 20:00:00 4814.429 0.771283 43076.5 0.705479
"670" 2007-12-01 21:00:00 4543.439 0.754069 40350.5 0.712153
"671" 2007-12-01 22:00:00 4224.333 0.725507 37928.5 0.72009
"672" 2007-12-01 23:00:00 4146.161 0.689601 35382.5 0.723811
"673" 2007-12-02 00:00:00 3826.7075 0.648019 35023.5 0.723076
"674" 2007-12-02 01:00:00 3526.8055 0.621726 33975.5 0.718468
"675" 2007-12-02 02:00:00 3265.7035 0.604882 32509 0.704912
"676" 2007-12-02 03:00:00 3128.421 0.57435 30911 0.671583
"677" 2007-12-02 04:00:00 3078.364 0.555696 29543.5 0.620883
"678" 2007-12-02 05:00:00 3005.097 0.554963 29455 0.561582
"679" 2007-12-02 06:00:00 3021.358 0.559436 30442.5 0.508968
"680" 2007-12-02 07:00:00 3156.744 0.563995 31705.5 0.473162
"681" 2007-12-02 08:00:00 3255.64 0.570781 34531 0.454544
"682" 2007-12-02 09:00:00 3634.343 0.575191 38674.5 0.438503
"683" 2007-12-02 10:00:00 4034.689 0.583894 41521.5 0.43446
"684" 2007-12-02 11:00:00 4314.216 0.600829 42868.5 0.44024
"685" 2007-12-02 12:00:00 4556.1965 0.618988 43380.5 0.447726
"686" 2007-12-02 13:00:00 4541.843 0.633267 42689.5 0.46051
"687" 2007-12-02 14:00:00 4442.102 0.636976 42338 0.474374
"688" 2007-12-02 15:00:00 4465.157 0.626239 43130 0.486493
"689" 2007-12-02 16:00:00 4852.219 0.595702 47893 0.492887
"690" 2007-12-02 17:00:00 5280.293 0.548683 49387.5 0.490699
"691" 2007-12-02 18:00:00 5234.5735 0.503631 48129 0.484114
"692" 2007-12-02 19:00:00 5066.8755 0.472037 46604 0.481591
"693" 2007-12-02 20:00:00 4880.021 0.449665 44755 0.491579
"694" 2007-12-02 21:00:00 4645.155 0.426716 41882.5 0.514819
"695" 2007-12-02 22:00:00 4277.847 0.426001 38506 0.555634
"696" 2007-12-02 23:00:00 4068.2515 0.425141 34528 0.603921
"697" 2007-12-03 00:00:00 3645.8575 0.410382 34007.5 0.644554
"698" 2007-12-03 01:00:00 3382.114 0.393729 33647 0.669632
"699" 2007-12-03 02:00:00 3205.092 0.393664 32882.5 0.675364
"700" 2007-12-03 03:00:00 3101.972 0.410393 31816.5 0.662017
"701" 2007-12-03 04:00:00 3060.556 0.435533 30803 0.638104
"702" 2007-12-03 05:00:00 3105.084 0.473791 31915 0.614237
"703" 2007-12-03 06:00:00 3512.155 0.508614 37774.5 0.594861
"704" 2007-12-03 07:00:00 4435.319 0.513933 45814 0.580031
"705" 2007-12-03 08:00:00 4941.412 0.506773 47232 0.560442
"706" 2007-12-03 09:00:00 5170.781 0.527563 48191 0.556362
"707" 2007-12-03 10:00:00 5226.194 0.544742 48473 0.566726
"708" 2007-12-03 11:00:00 5198.007 0.563376 48667 0.584546
"709" 2007-12-03 12:00:00 5256.299 0.576212 48800 0.605719
"710" 2007-12-03 13:00:00 5163.87 0.578387 48757 0.621409
"711" 2007-12-03 14:00:00 5167.283 0.562924 48931.5 0.63653
"712" 2007-12-03 15:00:00 5261.045 0.515636 49904.5 0.641041
"713" 2007-12-03 16:00:00 5793.312 0.426126 54766 0.636125
"714" 2007-12-03 17:00:00 6296.95 0.32695 56217.5 0.626489
"715" 2007-12-03 18:00:00 6128.9405 0.24853 54825.5 0.611297
"716" 2007-12-03 19:00:00 6017.705 0.178582 52862 0.583787
"717" 2007-12-03 20:00:00 5719.066 0.130434 50038.5 0.536409
"718" 2007-12-03 21:00:00 5391.789 0.125413 46277.5 0.469939
"719" 2007-12-03 22:00:00 4866.538 0.170089 41832 0.408766
"720" 2007-12-03 23:00:00 4447.576 0.24789 37183 0.34244
"721" 2007-12-04 00:00:00 3881.077 0.343152 36384 0.296185
"722" 2007-12-04 01:00:00 3516.598 0.439267 35879 0.266226
"723" 2007-12-04 02:00:00 3264.847 0.518693 35062 0.259261
"724" 2007-12-04 03:00:00 3172.075 0.591038 33919.5 0.26572
"725" 2007-12-04 04:00:00 3148.957 0.631185 32716.5 0.296929
"726" 2007-12-04 05:00:00 3201.407 0.647771 33542 0.343635
"727" 2007-12-04 06:00:00 3569.0875 0.649853 39179.5 0.392441
"728" 2007-12-04 07:00:00 4493.4855 0.667578 46719.5 0.434955
"729" 2007-12-04 08:00:00 4998.642 0.691658 48489.5 0.470481
"730" 2007-12-04 09:00:00 5099.031 0.726525 48928.5 0.504537
"731" 2007-12-04 10:00:00 5086.5855 0.75871 49036.5 0.546715
"732" 2007-12-04 11:00:00 5105.3075 0.789354 49404.5 0.602109
"733" 2007-12-04 12:00:00 5125.056 0.81105 49346.5 0.654662
"734" 2007-12-04 13:00:00 5002.329 0.828066 49180.5 0.706521
"735" 2007-12-04 14:00:00 5016.013 0.844832 49191 0.747431
"736" 2007-12-04 15:00:00 5125.54 0.859133 50017.5 0.772217
"737" 2007-12-04 16:00:00 5645.053 0.87514 54559 0.790537
